date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
20:51:41	138548/138548	U--MCZ	200	updated ('OK')	text/html	date:Sat,%2004%20Mar%202023%2016:10:24%20GMT	https://www.classcentral.com/report/futurelearn-expands-paywall/	D:/Miguel/Documents/Scrape/testv2/www.classcentral.com/report/futurelearn-expands-paywall/index.html	(from https://www.classcentral.com/)
20:51:43	146775/146775	U--MCZ	200	updated ('OK')	text/html	date:Sun,%2005%20Mar%202023%2002:08:38%20GMT	https://www.classcentral.com/report/author/pat-bowden/	D:/Miguel/Documents/Scrape/testv2/www.classcentral.com/report/author/pat-bowden/index.html	(from https://www.classcentral.com/)
20:51:44	1306/1306	U-----	200	untouched ('')	image/png	date:Fri,%2003%20Mar%202023%2004:39:12%20GMT	https://ccweb.imgix.net/https%3A%2F%2Fwww.classcentral.com%2Freport%2Fwp-content%2Fuploads%2F2023%2F02%2FDigital-Art-BCG-Banner.png?auto=format&blur=200&ixlib=php-3.3.1&px=16&w=300&s=86e811229a6e6eb9d7cdbcb598bfe83b	D:/Miguel/Documents/Scrape/testv2/ccweb.imgix.net/https_/www.classcentral.com/report/wp-content/uploads/2023/02/Digital-Art-BCG-Bannerdad3.png	(from https://www.classcentral.com/)
20:51:45	10568/10568	U-----	200	untouched ('')	image/png	date:Fri,%2003%20Mar%202023%2005:56:13%20GMT	https://ccweb.imgix.net/https%3A%2F%2Fwww.classcentral.com%2Freport%2Fwp-content%2Fuploads%2F2023%2F02%2FDigital-Art-BCG-Banner.png?auto=format&ixlib=php-3.3.1&w=300&s=886c4125a4f223041b21253ebb43bb32	D:/Miguel/Documents/Scrape/testv2/ccweb.imgix.net/https_/www.classcentral.com/report/wp-content/uploads/2023/02/Digital-Art-BCG-Bannere69e.png	(from https://www.classcentral.com/)
20:51:45	159837/159837	U--MCZ	200	updated ('OK')	text/html	date:Sat,%2004%20Mar%202023%2016:10:26%20GMT	https://www.classcentral.com/report/udemy-by-the-numbers/	D:/Miguel/Documents/Scrape/testv2/www.classcentral.com/report/udemy-by-the-numbers/index.html	(from https://www.classcentral.com/)
20:51:46	1153/1153	U-----	200	untouched ('')	image/png	date:Fri,%2003%20Mar%202023%2006:06:10%20GMT	https://ccweb.imgix.net/https%3A%2F%2Fwww.classcentral.com%2Freport%2Fwp-content%2Fuploads%2F2023%2F02%2FElm-BCG-Banner.png?auto=format&blur=200&ixlib=php-3.3.1&px=16&w=300&s=a5877ace21d6dbe908570a4707710189	D:/Miguel/Documents/Scrape/testv2/ccweb.imgix.net/https_/www.classcentral.com/report/wp-content/uploads/2023/02/Elm-BCG-Banner67b1.png	(from https://www.classcentral.com/)
20:51:46	8867/8867	U-----	200	untouched ('')	image/png	date:Fri,%2003%20Mar%202023%2007:38:55%20GMT	https://ccweb.imgix.net/https%3A%2F%2Fwww.classcentral.com%2Freport%2Fwp-content%2Fuploads%2F2023%2F02%2FElm-BCG-Banner.png?auto=format&ixlib=php-3.3.1&w=300&s=e17362530ac2886153d51465cb6d4b59	D:/Miguel/Documents/Scrape/testv2/ccweb.imgix.net/https_/www.classcentral.com/report/wp-content/uploads/2023/02/Elm-BCG-Banner7374.png	(from https://www.classcentral.com/)
20:51:48	165349/165349	U--MCZ	200	updated ('OK')	text/html	date:Sat,%2004%20Mar%202023%2016:08:48%20GMT	https://www.classcentral.com/report/best-elm-courses/	D:/Miguel/Documents/Scrape/testv2/www.classcentral.com/report/best-elm-courses/index.html	(from https://www.classcentral.com/)
20:51:49	1153/1153	U-----	200	untouched ('')	image/png	date:Fri,%2003%20Mar%202023%2004:31:59%20GMT	https://ccweb.imgix.net/https%3A%2F%2Fwww.classcentral.com%2Freport%2Fwp-content%2Fuploads%2F2023%2F02%2FResume-Writing-BCG-Banner.png?auto=format&blur=200&ixlib=php-3.3.1&px=16&w=300&s=44507cb2c2d38779a784cbb718513b51	D:/Miguel/Documents/Scrape/testv2/ccweb.imgix.net/https_/www.classcentral.com/report/wp-content/uploads/2023/02/Resume-Writing-BCG-Banner6802.png	(from https://www.classcentral.com/)
20:51:50	12173/12173	U-----	200	untouched ('')	image/png	date:Fri,%2003%20Mar%202023%2007:11:40%20GMT	https://ccweb.imgix.net/https%3A%2F%2Fwww.classcentral.com%2Freport%2Fwp-content%2Fuploads%2F2023%2F02%2FResume-Writing-BCG-Banner.png?auto=format&ixlib=php-3.3.1&w=300&s=e92cf7c600bb5aba5ffd00eca9409f07	D:/Miguel/Documents/Scrape/testv2/ccweb.imgix.net/https_/www.classcentral.com/report/wp-content/uploads/2023/02/Resume-Writing-BCG-Bannera1ce.png	(from https://www.classcentral.com/)
